date,temperature,humidity,luminosity
2019-11-27 16:05:39.591,25.1,27.6,65
2019-11-27 16:05:41.867,25.0,27.6,65
2019-11-27 16:05:44.145,25.1,27.7,64
2019-11-27 16:05:46.423,25.1,27.7,66
2019-11-27 16:05:48.697,25.1,27.7,65
2019-11-27 16:05:50.974,25.1,27.7,67
2019-11-27 16:05:53.251,25.0,27.6,65
2019-11-27 16:05:55.528,25.0,27.6,65
2019-11-27 16:05:57.804,25.0,27.6,60
2019-11-27 16:06:00.079,25.0,27.6,60
2019-11-27 16:06:02.356,25.0,27.6,65
2019-11-27 16:06:04.634,25.0,27.6,65
2019-11-27 16:06:06.910,25.0,27.8,63
2019-11-27 16:06:09.187,25.0,28.1,58
2019-11-27 16:06:11.462,25.0,28.1,59
2019-11-27 16:06:13.739,25.0,28.1,64
2019-11-27 16:06:16.016,25.0,28.1,65
2019-11-27 16:06:18.294,25.0,28.1,65
2019-11-27 16:06:20.567,25.0,28.0,66
2019-11-27 16:06:22.844,25.0,27.9,66
2019-11-27 16:06:25.121,25.0,27.8,64
2019-11-27 16:06:27.398,25.0,27.8,64
2019-11-27 16:06:29.676,25.0,27.8,63
2019-11-27 16:06:31.949,25.0,27.8,62
2019-11-27 16:06:34.226,25.0,27.9,62
2019-11-27 16:06:36.503,25.0,28.0,62
2019-11-27 16:06:38.781,25.0,28.0,62
2019-11-27 16:06:41.058,25.0,27.9,62
2019-11-27 16:06:43.331,25.0,27.9,63
2019-11-27 16:06:45.609,25.0,27.9,62
2019-11-27 16:06:47.886,25.0,28.0,64
2019-11-27 16:06:50.163,25.0,28.4,62
2019-11-27 16:06:52.440,25.0,28.6,65
2019-11-27 16:06:54.713,25.0,28.7,64
2019-11-27 16:06:56.991,25.0,28.6,64
2019-11-27 16:06:59.268,25.0,28.5,64
2019-11-27 16:07:01.545,25.0,28.4,65
2019-11-27 16:07:03.823,25.0,28.3,64
2019-11-27 16:07:06.095,25.0,28.3,63
2019-11-27 16:07:08.374,25.0,28.2,64
2019-11-27 16:07:10.651,25.0,28.2,64
2019-11-27 16:07:12.928,25.0,28.2,63
2019-11-27 16:07:15.206,25.0,28.2,63
2019-11-27 16:07:17.479,25.0,28.2,60
2019-11-27 16:07:19.757,25.0,28.1,60
2019-11-27 16:07:22.033,25.0,28.1,62
